X,Y,Sigma_x,Sigma_y,Tau_xy
0.0725,-0.0075,-7.48564266965647,0.000642132260958587,0.000622803808539657
0.075,-0.0075,-7.48543557274936,0.000823066527922374,0.00062848690313642
0.0775,-0.0075,-7.48523079637318,0.000958869447354645,0.000624559919572591
0.08,-0.0075,-7.48503060191079,0.0010563998327738,0.000612936912311531
0.0825,-0.0075,-7.4848367504831,0.0011217071032299,0.000595275708999754
0.085,-0.0075,-7.48465057625932,0.00116010401841697,0.000572999212239624
0.0875,-0.0075,-7.4844730516735,0.00117623660188378,0.000547317980984804
0.09,-0.0075,-7.48430484501511,0.00117415033710559,0.000519252846679955
0.0925,-0.0075,-7.48414637096185,0.00115735211723226,0.00048965674682668
0.095,-0.0075,-7.48399783466823,0.00112886770688014,0.000459235270897159
0.0975,-0.0075,-7.48385927003249,0.00109129466261389,0.000428565638269457
0.1,-0.0075,-7.48373057274167,0.0010468507862799,0.000398113979468068
0.1025,-0.0075,-7.4836115286655,0.000997418270222002,0.000368250898024817
0.105,-0.0075,-7.48350183812952,0.000944583744227456,0.000339265358901007
0.1075,-0.0075,-7.48340113655254,0.000889674467178025,0.000311376993300888
0.11,-0.0075,-7.48330901189004,0.000833790924857839,0.00028474692852364
0.1125,-0.0075,-7.48322501928482,0.000777836087244429,0.000259487270543683
0.115,-0.0075,-7.48314869327945,0.00072254159478824,0.000235669365678407
0.1175,-0.0075,-7.48307955791224,0.000668491121318245,0.000213330963291652
0.12,-0.0075,-7.4830171349805,0.000616141154694327,0.000192482401129013
0.1225,-0.0075,-7.48296095072347,0.000565839429098824,0.000173111920080081
0.125,-0.0075,-7.48291054114647,0.00051784122011241,0.000155190214722785
0.1275,-0.0075,-7.48286545618562,0.000472323704845179,0.000138674306509083
0.13,-0.0075,-7.48282526288121,0.000429398581021164,0.000123510828053656
0.1325,-0.0075,-7.48278954771729,0.000389123108584929,0.000109638792547976
0.135,-0.0075,-7.48275791825537,0.000351509743784062,9.69919099612175e-05
0.1375,-0.0075,-7.4827300041795,0.000316534508892611,8.55005153073685e-05
0.14,-0.0075,-7.48270545785276,0.000284144229239095,7.50931600733418e-05
0.1425,-0.0075,-7.48268395447503,0.000254262767228175,6.56979106515946e-05
0.145,-0.0075,-7.48266519191333,0.000226796366003793,5.72433990557915e-05
0.1475,-0.0075,-7.48264889027303,0.000201638196647351,4.96596558212474e-05
0.15,-0.0075,-7.482634791263,0.000178672211625708,4.28787624174957e-05
0.1525,-0.0075,-7.48262265740542,0.000157776383674868,3.68353499056081e-05
0.155,-0.0075,-7.48261227112814,0.000138825404701522,3.14669631519549e-05
0.1575,-0.0075,-7.48260343377445,0.000121692916210892,2.67143172291244e-05
0.16,-0.0075,-7.48259596455785,0.000106253329158923,2.25214604301915e-05
0.1625,-0.0075,-7.48258969948795,9.23832890620258e-05,1.88358643426108e-05
0.165,-0.0075,-7.48258449028723,7.99628363367481e-05,1.56084468035482e-05
0.1675,-0.0075,-7.48258020330965,6.88763016192991e-05,1.27935493502429e-05
0.17,-0.0075,-7.48257671847936,5.9012983649002e-05,1.03488702899168e-05
0.1725,-0.0075,-7.48257392826047,5.02676270432249e-05,8.23537161185698e-06
0.175,-0.0075,-7.48257173665845,4.25407474830367e-05,6.41715502316953e-06
0.1775,-0.0075,-7.48257005826893,3.57388204110798e-05,4.86132242010403e-06
0.18,-0.0075,-7.48256881736935,2.97743607460266e-05,3.53782431768609e-06
0.1825,-0.0075,-7.48256794706273,2.45659082520611e-05,2.41930249693841e-06
0.185,-0.0075,-7.48256738847063,2.00379416428476e-05,1.48092349280815e-06
0.1875,-0.0075,-7.48256708998039,1.6120737291662e-05,7.00210302850834e-07
0.19,-0.0075,-7.48256700654323,1.27501751824669e-05,5.68809671863679e-08
0.1925,-0.0075,-7.48256709902218,9.86752028760603e-06,-4.6731949506403e-07
0.195,-0.0075,-7.4825673335919,7.41916981235787e-06,-8.88773267944861e-07
0.1975,-0.0075,-7.48256768118629,5.3563906946182e-06,-1.22214694917947e-06
0.2,-0.0075,-7.48256811699428,3.63503938690298e-06,-1.48053524569776e-06
0.2025,-0.0075,-7.48256861999764,2.21528300177927e-06,-1.67560076213176e-06
0.205,-0.0075,-7.48256917255023,1.06131535907809e-06,-1.81770865097704e-06
0.2075,-0.0075,-7.48256976000108,1.41075908436742e-07,-1.9160500358828e-06
0.21,-0.0075,-7.48257037034887,-5.74016188507424e-07,-1.97875594471856e-06
0.2125,-0.0075,-7.48257099393748,-1.10933338507794e-06,-2.01301179073946e-06
0.215,-0.0075,-7.48257162317924,-1.48730144962824e-06,-2.02515505077587e-06
0.2175,-0.0075,-7.48257225231214,-1.72763914256061e-06,-2.02076354581064e-06
0.22,-0.0075,-7.48257287717852,-1.8475895222636e-06,-2.00474946116895e-06
0.2225,-0.0075,-7.48257349503331,-1.86215268967634e-06,-1.98143440401551e-06
0.225,-0.0075,-7.48257410438003,-1.78429301223026e-06,-1.95462124405466e-06
0.2275,-0.0075,-7.48257470481771,-1.625140972313e-06,-1.9276566240641e-06
0.23,-0.0075,-7.48257529691375,-1.39418589532407e-06,-1.9034928654497e-06
0.2325,-0.0075,-7.48257588209124,-1.09946129067673e-06,-1.88473796398451e-06
0.235,-0.0075,-7.48257646253391,-7.47709064885527e-07,-1.87370113371073e-06
0.2375,-0.0075,-7.48257704110259,-3.44552256873835e-07,-1.87243546522405e-06
0.24,-0.0075,-7.48257762126076,1.05348493780374e-07,-1.88276965598644e-06
0.2425,-0.0075,-7.48257820701857,5.98137385547185e-07,-1.90634398223681e-06
0.245,-0.0075,-7.48257880287231,1.13060918190596e-06,-1.94462630470627e-06
0.2475,-0.0075,-7.48257941376033,1.70007288735619e-06,-1.99893299562826e-06
0.25,-0.0075,-7.48258004502225,2.30418739866067e-06,-2.07044231831377e-06
0.2525,-0.0075,-7.48258070235976,2.94081202271516e-06,-2.16020397084127e-06
0.255,-0.0075,-7.48258139179753,3.60785764545272e-06,-2.2691438116007e-06
0.2575,-0.0075,-7.48258211964685,4.30312240995434e-06,-2.39805516968894e-06
0.26,-0.0075,-7.48258289246622,5.02412281496352e-06,-2.54759304820403e-06
0.2625,-0.0075,-7.48258371701752,5.76790430610134e-06,-2.71826031058205e-06
0.265,-0.0075,-7.48258460021712,6.53086668463606e-06,-2.91038449395931e-06
0.2675,-0.0075,-7.48258554907724,7.30854556740823e-06,-3.12409207833819e-06
0.27,-0.0075,-7.48258657064047,8.09538243995434e-06,-3.35927074973652e-06
0.2725,-0.0075,-7.48258767189483,8.88449722635798e-06,-3.61552618683795e-06
0.275,-0.0075,-7.48258885967979,9.66740452320221e-06,-3.89213009756769e-06
0.2775,-0.0075,-7.48259014057528,1.04337234546984e-05,-4.18796266896115e-06
0.28,-0.0075,-7.4825915207552,1.1170864045192e-05,-4.50143972666184e-06
0.2825,-0.0075,-7.48259300582927,1.18636629369284e-05,-4.83043464913346e-06
0.285,-0.0075,-7.48259460065876,1.24939896607816e-05,-5.17217404944851e-06
0.2875,-0.0075,-7.48259630911865,1.3040335809252e-05,-5.52314402190353e-06
0.29,-0.0075,-7.48259813384405,1.34773264097721e-05,-5.87896355528731e-06
0.2925,-0.0075,-7.48260007592218,1.37752354007296e-05,-6.23425985338266e-06
0.295,-0.0075,-7.48260213453279,1.38993989326301e-05,-6.58250693269524e-06
0.2975,-0.0075,-7.48260430654486,1.38096178297076e-05,-6.91585794330522e-06
0.3,-0.0075,-7.4826065860481,1.34594913245116e-05,-7.22496625917464e-06
0.3025,-0.0075,-7.48260896380785,1.27957110864774e-05,-7.49877385971172e-06
0.305,-0.0075,-7.48261142666816,1.17572857365467e-05,-7.72428919260104e-06
0.3075,-0.0075,-7.48261395684177,1.02747093563652e-05,-7.8863276521679e-06
0.31,-0.0075,-7.48261653114342,8.26906681683504e-06,-7.96724333230562e-06
0.3125,-0.0075,-7.48261912008405,5.6511049761158e-06,-7.94662581464952e-06
0.315,-0.0075,-7.4826216868995,2.32021616327257e-06,-7.80096700199925e-06
0.3175,-0.0075,-7.4826241864302,-1.8366049240696e-06,-7.50330566910244e-06
0.32,-0.0075,-7.48262656388649,-6.9458607343531e-06,-7.02283520511345e-06
0.3225,-0.0075,-7.4826287534748,-1.31487065428241e-05,-6.3244861555715e-06
0.325,-0.0075,-7.48263067687942,-2.06021262653492e-05,-5.3684569823742e-06
0.3275,-0.0075,-7.48263224157487,-2.94801084857651e-05,-4.10972506026397e-06
0.33,-0.0075,-7.48263333899445,-3.99748741372422e-05,-2.49750115887311e-06
0.3325,-0.0075,-7.48263384250838,-5.2298053117313e-05,-4.74660460501412e-07
0.335,-0.0075,-7.48263360522435,-6.66818472515966e-05,2.02290416611202e-06
0.3375,-0.0075,-7.48263245760217,-8.33801058145086e-05,5.06693183849327e-06
0.34,-0.0075,-7.48263020488509,-0.000102669327651054,8.73754633460659e-06
0.3425,-0.0075,-7.48262662431929,-0.000124849491201025,1.31240514111656e-05
0.345,-0.0075,-7.48262146220815,-0.000150244712190976,1.83257733774311e-05
0.3475,-0.0075,-7.48261443076901,-0.000179203643626188,2.44530077810427e-05
0.35,-0.0075,-7.482605204814,-0.00021209954526998,3.16280532106269e-05
0.3525,-0.0075,-7.48259341830999,-0.000249329963672995,3.99863202947826e-05
0.355,-0.0075,-7.48257866078016,-0.000291315879040373,4.96775621422566e-05
0.3575,-0.0075,-7.4825604736267,-0.000338500269801016,6.0867271180524e-05
0.36,-0.0075,-7.48253834643711,-0.000391345903631472,7.37382046021584e-05
0.3625,-0.0075,-7.48251171329627,-0.000450332249948134,8.84921063278495e-05
0.365,-0.0075,-7.48247994921423,-0.000515951304589516,0.000105351662244439
0.3675,-0.0075,-7.48244236675213,-0.000588702125188689,0.000124562717448336
0.37,-0.0075,-7.48239821300773,-0.000669083935584662,0.000146396837053253
0.3725,-0.0075,-7.48234666706568,-0.000757587375905588,0.000171154233222004
0.375,-0.0075,-7.48228683813225,-0.000854683760079133,0.000199167174369658
0.3775,-0.0075,-7.48221776458036,-0.000960811919139104,0.000230803932162932
0.38,-0.0075,-7.48213841416395,-0.00107636228371488,0.000266473396461103
0.3825,-0.0075,-7.48204768571693,-0.00120165775992779,0.000306630449848799
0.385,-0.0075,-7.48194441276313,-0.00133693098727335,0.000351782268706654
0.3875,-0.0075,-7.48182736942565,-0.00148229736934247,0.000402495656946167
0.39,-0.0075,-7.48169527921251,-0.00163772335297852,0.000459405597723154
0.3925,-0.0075,-7.48154682727881,-0.00180298936974421,0.000523225226492868
0.395,-0.0075,-7.48138067685666,-0.00197764663570192,0.00059475733835776
0.3975,-0.0075,-7.48119549069751,-0.0021609672182444,0.000674907674191881
0.4,-0.0075,-7.48098995845665,-0.00235188651129007,0.00076470010382317
0.4025,-0.0075,-7.48076283102738,-0.00254893733848756,0.00086529386907099
0.405,-0.0075,-7.48051296305152,-0.00275017494513367,0.000978002975385371
0.4075,-0.0075,-7.4802393648748,-0.00295309206131685,0.00110431771394738
0.41,-0.0075,-7.47994126532576,-0.00315452337063449,0.00124592822851556
0.4125,-0.0075,-7.47961818684184,-0.00335053889617624,0.00140474980295448
0.415,-0.0075,-7.479270034435,-0.0035363259595523,0.00158294936435775
0.4175,-0.0075,-7.47889720001154,-0.00370605994241835,0.00178297238239257
0.42,-0.0075,-7.47850068338229,-0.00385276434243539,0.00200756880108502
0.4225,-0.0075,-7.47808223104925,-0.00396816169855755,0.00225981632000465
0.425,-0.0075,-7.47764449339983,-0.00404251787623622,0.00254313845718035
0.4275,-0.0075,-7.47719120005011,-0.00406448374140278,0.00286131409198677
0.43,-0.0075,-7.47672735198659,-0.00402094017588691,0.0032184741496483
0.4325,-0.0075,-7.47625942751117,-0.00389685506308942,0.00361907990074158
0.435,-0.0075,-7.47579559653136,-0.00367516390416552,0.00406787602564167
0.4375,-0.0075,-7.47534593476649,-0.00333669011830377,0.00456981010189568
0.44,-0.0075,-7.47492262529094,-0.00286012586636453,0.00512990863491206
0.4425,-0.0075,-7.47454012970297,-0.00222210013844482,0.0057530982719576
0.445,-0.0075,-7.4742153050165,-0.00139736760267928,0.00644395960855059
0.4475,-0.0075,-7.47396743496129,-0.000359158689352175,0.00720640016651138
0.45,-0.0075,-7.47381813654649,0.000920261495725402,0.00804323292636513
0.4525,-0.0075,-7.47379109445412,0.00246877217429139,0.00895564756169936
0.455,-0.0075,-7.47391156895688,0.00431325748089669,0.00994256353450464
0.4575,-0.0075,-7.47420561861394,0.00647809422011976,0.010999857326324
0.46,-0.0075,-7.47469898015757,0.00898322176980892,0.0121194605587278
0.4625,-0.0075,-7.47541555711957,0.0118417706058939,0.013288331223516
0.465,-0.0075,-7.47637549043716,0.015057261927391,0.014487306268091
0.4675,-0.0075,-7.47759282197286,0.0186204467588971,0.0156898503589851
0.47,-0.0075,-7.4790728193016,0.022505931759364,0.0168607232617713
0.4725,-0.0075,-7.48080910964912,0.02666884199261,0.0179545990082641
0.475,-0.0075,-7.48278087092262,0.0310418964217398,0.0189146893203738
0.4775,-0.0075,-7.48495044242088,0.0355334108202745,0.0196714604685781
0.48,-0.0075,-7.487261832426,0.0400268748240944,0.020141600639254
0.4825,-0.0075,-7.48964068757151,0.0443828371560102,0.0202275097877741
0.485,-0.0075,-7.49199630796711,0.0484438130029437,0.0198177568368243
0.4875,-0.0075,-7.49422618350533,0.0520427073823327,0.0187891693583213
0.49,-0.0075,-7.4962232211699,0.0550147159032662,0.0170114282452852
0.4925,-0.0075,-7.49788527474475,0.0572117293855471,0.0143550844812597
0.495,-0.0075,-7.49912578940686,0.0585169745638336,0.0107035300291723
0.4975,-0.0075,-7.49988350571759,0.0588563443266704,0.00596830448411748
0.5,-0.0075,-8.42675854408527,-0.161037872666146,0.149062080725319
0,-0.005,-4.04994970543995,0.167395867341121,-0.145832414950007
0.0025,-0.005,-4.97495476964743,-0.0505778127392712,-0.000730505528954669
0.005,-0.005,-4.97549326979403,-0.0495372702390603,-0.00142659479474514
0.0075,-0.005,-4.97636032372442,-0.0478707286211624,-0.00203216851384863
0.01,-0.005,-4.97750081907254,-0.0456628076347184,-0.00252129420770939
0.0125,-0.005,-4.97884786235263,-0.0430158101131077,-0.00287990823612294
0.015,-0.005,-4.98032980662467,-0.0400405782015406,-0.00310490282423105
0.0175,-0.005,-4.98187653806486,-0.036848173640408,-0.00320234241213978
0.02,-0.005,-4.98342442563396,-0.0335430783838362,-0.00318524323990118
0.0225,-0.005,-4.98491966538256,-0.0302182666534814,-0.00307124058465228
0.025,-0.005,-4.98632002785269,-0.0269521939217925,-0.00288038124773479
0.0275,-0.005,-4.98759521612089,-0.0238075200201993,-0.00263320911826462
0.03,-0.005,-4.98872615651308,-0.020831242927236,-0.00234924872079894
0.0325,-0.005,-4.98970358171902,-0.018055859405816,-0.00204593155326937
0.035,-0.005,-4.9905262438865,-0.0155011720569609,-0.00173795549530757
0.0375,-0.005,-4.99119903451623,-0.0131764097022271,-0.00143702437638497
0.04,-0.005,-4.99173120981303,-0.0110823996430841,-0.0011518875676779
0.0425,-0.005,-4.99213484218675,-0.00921360919430173,-0.000888589343551155
0.045,-0.005,-4.9924235526508,-0.00755994711034917,-0.000650842215522215
0.0475,-0.005,-4.99261153049131,-0.00610827530959409,-0.00044045262700119
0.05,-0.005,-4.99271281613324,-0.00484362460217573,-0.000257745972252218
0.0525,-0.005,-4.99274080770233,-0.00375013560150953,-0.000101956481332747
0.055,-0.005,-4.99270794714771,-0.00281176046435879,2.84366615934025e-05
0.0575,-0.005,-4.99262554383263,-0.00201276619035917,0.000135433706723605
0.06,-0.005,-4.99250369896382,-0.00133807933159924,0.000221298028809908
0.0625,-0.005,-4.99235130088819,-0.000773507832244983,0.000288393288488842
0.065,-0.005,-4.99217606782876,-0.000305870239033464,0.00033906607751367
0.0675,-0.005,-4.99198462039885,7.69431400362934e-05,0.000375565554646055
0.07,-0.005,-4.99178257100042,0.000385957746101876,0.000399992059965446
0.0725,-0.005,-4.99157462096944,0.000631136036673419,0.00041426767402436
0.075,-0.005,-4.99136465920328,0.000821421255430536,0.000420122855392604
0.0775,-0.005,-4.99115585813394,0.000964795367861611,0.000419094444752484
0.08,-0.005,-4.99095076446588,0.00106834509013672,0.000412531371092447
0.0825,-0.005,-4.99075138319248,0.00113833166625277,0.00040160528508428
0.085,-0.005,-4.99055925417765,0.00118026134345865,0.000387324073190134
0.0875,-0.005,-4.99037552110372,0.00119895446652411,0.000370546786472118
0.09,-0.005,-4.99020099293026,0.0011986118187034,0.000351998959728076
0.0925,-0.005,-4.99003619822335,0.00118287734741448,0.000332287634504676
0.095,-0.005,-4.98988143283494,0.00115489678419678,0.000311915646909772
0.0975,-0.005,-4.98973680147907,0.00111737193132259,0.00029129492249047
0.1,-0.005,-4.98960225377136,0.0010726105687258,0.000270758644003434
0.1025,-0.005,-4.98947761529166,0.00102257205518785,0.000250572246247073
0.105,-0.005,-4.98936261420788,0.000968908783315903,0.000230943251073682
0.1075,-0.005,-4.98925690396574,0.000913003696228487,0.000212029994139088
0.11,-0.005,-4.98916008250657,0.000856004112851805,0.000193949310258799
0.1125,-0.005,-4.98907170844502,0.00079885210608636,0.000176783263155604
0.115,-0.005,-4.98899131458457,0.000742311698337087,0.000160585010210092
0.1175,-0.005,-4.98891841912026,0.000686993131719604,0.000145383882548441
0.12,-0.005,-4.98885253483571,0.000633374454944417,0.000131189769584567
0.1225,-0.005,-4.98879317656986,0.000581820668864178,0.000117996884419722
0.125,-0.005,-4.98873986719599,0.000532600650106037,0.000105786982645073
0.1275,-0.005,-4.98869214232642,0.000485902065149683,9.45321011578126e-05
0.13,-0.005,-4.98864955393378,0.000441844469483588,8.41968774899967e-05
0.1325,-0.005,-4.9886116730527,0.000400490772512326,7.4740503729039e-05
0.135,-0.005,-4.98857809170726,0.000361857235176492,6.61183592696365e-05
0.1375,-0.005,-4.9885484241913,0.000325922154391201,5.82833687073162e-05
0.14,-0.005,-4.98852230780752,0.000292633379436524,5.11871207866665e-05
0.1425,-0.005,-4.98849940316742,0.000261914776478855,4.4780782709114e-05
0.145,-0.005,-4.98847939412819,0.000233671773903654,3.90158383663427e-05
0.1475,-0.005,-4.98846198744056,0.000207796084909173,3.38446734437873e-05
0.15,-0.005,-4.98844691216655,0.000184169704705028,2.92210326430786e-05
0.1525,-0.005,-4.98843391892033,0.00016266827445884,2.5100373594054e-05
0.155,-0.005,-4.98842277897586,0.000143163884839259,2.14401198682287e-05
0.1575,-0.005,-4.98841328328034,0.000125527391889424,1.81998446050213e-05
0.16,-0.005,-4.98840524139981,0.000109630314008976,1.53413848843209e-05
0.1625,-0.005,-4.98839848042747,9.53463535566061e-05,1.28289062670724e-05
0.165,-0.005,-4.98839284387679,8.25526052451453e-05,1.06289228913869e-05
0.1675,-0.005,-4.98838819057415,7.11304936428236e-05,8.71028192236019e-06
0.17,-0.005,-4.98838439356442,6.09664758334979e-05,7.04412034755834e-06
0.1725,-0.005,-4.98838133904498,5.19525517649703e-05,5.6038017371048e-06
0.175,-0.005,-4.98837892533481,4.39866039223524e-05,4.36483279897537e-06
0.1775,-0.005,-4.98837706188396,3.69725967044691e-05,3.30476795146195e-06
0.18,-0.005,-4.98837566833186,3.08206678271879e-05,2.40310591227237e-06
0.1825,-0.005,-4.98837467361233,2.54471210105652e-05,1.64118277551362e-06
0.185,-0.005,-4.98837401511389,2.0774340785105e-05,1.00205890059731e-06
0.1875,-0.005,-4.98837363789033,1.67306517359818e-05,4.70401854931376e-07
0.19,-0.005,-4.98837349392956,1.32501205913164e-05,3.23794801619185e-08
0.1925,-0.005,-4.98837354146834,1.02723409161065e-05,-3.24456782663241e-07
0.195,-0.005,-4.98837374436359,7.74217110769785e-06,-6.11278746639095e-07
0.1975,-0.005,-4.98837407151348,5.60946293733563e-06,-8.38085366781464e-07
0.2,-0.005,-4.98837449632393,3.82878703664158e-06,-1.01380369911993e-06
0.2025,-0.005,-4.98837499622597,2.35913742800224e-06,-1.14638216654657e-06
0.205,-0.005,-4.98837555223102,1.16364941915581e-06,-1.24288504344909e-06
0.2075,-0.005,-4.98837614853398,2.09305573243649e-07,-1.30957494314428e-06
0.21,-0.005,-4.98837677214707,-5.33341988684377e-07,-1.35198960646288e-06
0.2125,-0.005,-4.98837741258085,-1.09043783769192e-06,-1.37502195526884e-06
0.215,-0.005,-4.98837806154966,-1.48509178210521e-06,-1.38298867014922e-06
0.2175,-0.005,-4.98837871271343,-1.737636992775e-06,-1.37968468913452e-06
0.22,-0.005,-4.98837936144644,-1.86585998070606e-06,-1.36845028186894e-06
0.2225,-0.005,-4.98838000463241,-1.88523357251095e-06,-1.35222306821281e-06
0.225,-0.005,-4.98838064048555,-1.80914276685466e-06,-1.33358753350484e-06
0.2275,-0.005,-4.98838126839601,-1.64908627150092e-06,-1.31481672060082e-06
0.23,-0.005,-4.98838188878574,-1.41487172840756e-06,-1.29791087244424e-06
0.2325,-0.005,-4.98838250299668,-1.11480792260495e-06,-1.28463727368707e-06
0.235,-0.005,-4.98838311317869,-7.55876974012359e-07,-1.27655623607022e-06
0.2375,-0.005,-4.98838372220863,-3.43909206483121e-07,-1.27505594578007e-06
0.24,-0.005,-4.9883843336061,1.16249637508818e-07,-1.28136707617614e-06
0.2425,-0.005,-4.98838495146783,6.205924674522e-07,-1.29659428670566e-06
0.245,-0.005,-4.98838558041416,1.16577595969207e-06,-1.32172198221333e-06
0.2475,-0.005,-4.98838622552833,1.74898326784264e-06,-1.35762869250359e-06
0.25,-0.005,-4.98838689231964,2.36775631175708e-06,-1.40509928479397e-06
0.2525,-0.005,-4.98838758667384,3.01984754006816e-06,-1.46483122285638e-06
0.255,-0.005,-4.98838831481527,3.70305656445987e-06,-1.53743500658221e-06
0.2575,-0.005,-4.98838908326126,4.41506751843364e-06,-1.62343136618966e-06
0.26,-0.005,-4.98838989878339,5.15327240924179e-06,-1.72324429833134e-06
0.2625,-0.005,-4.98839076835522,5.9145878830158e-06,-1.83719907164333e-06
0.265,-0.005,-4.98839169910039,6.69524651290369e-06,-1.96549648885195e-06
0.2675,-0.005,-4.98839269822829,7.49060408452203e-06,-2.10820528769492e-06
0.27,-0.005,-4.98839377295979,8.29489098867301e-06,-2.26523151375391e-06
0.2725,-0.005,-4.98839493043874,9.10096874214469e-06,-2.43629408491763e-06
0.275,-0.005,-4.98839617762894,9.9000569291352e-06,-2.62088530543029e-06
0.2775,-0.005,-4.98839752119147,1.06814249631141e-05,-2.8182385236053e-06
0.28,-0.005,-4.98839896733487,1.14320632983445e-05,-3.02727805074713e-06
0.2825,-0.005,-4.98840052164139,1.21363277922522e-05,-3.24656915666928e-06
0.285,-0.005,-4.98840218886602,1.27755192769567e-05,-3.47424579489701e-06
0.2875,-0.005,-4.98840397268987,1.33274784656449e-05,-3.70795491533293e-06
0.29,-0.005,-4.98840587544596,1.3766072977132e-05,-3.94477229727815e-06
0.2925,-0.005,-4.98840789779821,1.40606887618633e-05,-4.18111693060534e-06
0.295,-0.005,-4.9884100383587,1.41756673566936e-05,-4.41265587460456e-06
0.2975,-0.005,-4.9884122932547,1.40696634189178e-05,-4.63418240391015e-06
0.3,-0.005,-4.98841465563944,1.36949766523046e-05,-4.83951498532938e-06
0.3025,-0.005,-4.98841711512097,1.29968150169857e-05,-5.02134842253477e-06
0.305,-0.005,-4.98841965712331,1.19125108462015e-05,-5.17111225634137e-06
0.3075,-0.005,-4.98842226215244,1.03706765771279e-05,-5.27881360773419e-06
0.31,-0.005,-4.98842490497429,8.2902787378325e-06,-5.33285000916169e-06
0.3125,-0.005,-4.9884275536854,5.57969133174741e-06,-5.31982115767327e-06
0.315,-0.005,-4.98843016866812,2.13566326512371e-06,-5.22430927223557e-06
0.3175,-0.005,-4.98843270143965,-2.15777275477021e-06,-5.02865204249359e-06
0.32,-0.005,-4.9884350933433,-7.430408350384e-06,-4.712681712112e-06
0.3225,-0.005,-4.98843727411538,-1.38270307310136e-05,-4.25345655421146e-06
0.325,-0.005,-4.98843916029237,-2.15086550242605e-05,-3.62494821197027e-06
0.3275,-0.005,-4.9884406534599,-3.06537401693063e-05,-2.79771035398742e-06
0.33,-0.005,-4.98844163831302,-4.14594183324827e-05,-1.73851873424187e-06
0.3325,-0.005,-4.98844198055865,-5.41427386327268e-05,-4.09975927845307e-07
0.335,-0.005,-4.98844152460995,-6.89418717998436e-05,1.22993822748718e-06
0.3375,-0.005,-4.98844009108615,-8.61172360503796e-05,3.22833011392095e-06
0.34,-0.005,-4.98843747411681,-0.000105952551441931,5.63793796193313e-06
0.3425,-0.005,-4.98843343843133,-0.000128755733934153,8.51773585425208e-06
0.345,-0.005,-4.98842771625777,-0.00015485963807027,1.19335814485292e-05
0.3475,-0.005,-4.98842000401228,-0.000184622534889711,1.59589718185527e-05
0.35,-0.005,-4.98840995879327,-0.000218428295995129,2.06759099762773e-05
0.3525,-0.005,-4.98839719471295,-0.000256686186492217,2.61758632326414e-05
0.355,-0.005,-4.98838127907595,-0.000299830158359475,3.25608729402072e-05
0.3575,-0.005,-4.98836172842582,-0.000348317596620795,3.99448725663295e-05
0.36,-0.005,-4.98833800451678,-0.000402627312496073,4.84551914724703e-05
0.3625,-0.005,-4.98830951028362,-0.000463256713313968,5.82343105076747e-05
0.365,-0.005,-4.98827558583502,-0.00053071793877831,6.94419614083267e-05
0.3675,-0.005,-4.98823550459343,-0.000605532758016669,8.22575731318775e-05
0.37,-0.005,-4.98818846969322,-0.000688226097690703,9.68832034790127e-05
0.3725,-0.005,-4.98813361075909,-0.00077931785648296,0.000113547010205948
0.375,-0.005,-4.98806998124239,-0.000879312770484401,0.000132507383740691
0.3775,-0.005,-4.98799655650042,-0.0009886880079234,0.000154057872947246
0.38,-0.005,-4.98791223290004,-0.00110787815121264,0.000178533050067301
0.3825,-0.005,-4.98781582817886,-0.00123725711966301,0.000206315477480068
0.385,-0.005,-4.98770608347403,-0.00137711664779028,0.0002378440074129
0.3875,-0.005,-4.98758166736676,-0.00152764074084503,0.000273623575859111
0.39,-0.005,-4.98744118246093,-0.00168887561209693,0.000314236769457863
0.3925,-0.005,-4.98728317505709,-0.00186069446009237,0.000360357444536034
0.395,-0.005,-4.98710614853996,-0.00204275641899336,0.000412766635230571
0.3975,-0.005,-4.98690858126738,-0.00223445890768611,0.000472371052818045
0.4,-0.005,-4.98668894984489,-0.00243488270447937,0.000540224494529534
0.4025,-0.005,-4.98644575874468,-0.00264272877682326,0.000617552354371405
0.405,-0.005,-4.98617757739587,-0.00285624610173544,0.000705779511970354
0.4075,-0.005,-4.98588308602367,-0.00307314957079755,0.000806561681236338
0.41,-0.005,-4.98556113162884,-0.00329052715044679,0.000921820244054896
0.4125,-0.005,-4.98521079559244,-0.00350473555446725,0.00105378032325772
0.415,-0.005,-4.98483147454656,-0.00371128378569948,0.00120501161735864
0.4175,-0.005,-4.98442297613094,-0.00390470429172666,0.00137847112291408
0.42,-0.005,-4.98398563129304,-0.00407841179828224,0.00157754627437022
0.4225,-0.005,-4.98352042456279,-0.00422455050717278,0.00180609641264374
0.425,-0.005,-4.98302914351596,-0.00433383128784189,0.00206848953783798
0.4275,-0.005,-4.9825145479938,-0.00439536176378249,0.00236963009274145
0.43,-0.005,-4.98198055874132,-0.00439647385228773,0.00271497220715504
0.4325,-0.005,-4.98143246381903,-0.00432255569532569,0.00311051097483428
0.435,-0.005,-4.98087713909351,-0.00415689788197204,0.00356274234439434
0.4375,-0.005,-4.9803232763477,-0.00388056789523409,0.00407857985208866
0.44,-0.005,-4.97978160886358,-0.00347233161291612,0.0046652138652715
0.4425,-0.005,-4.97926511937461,-0.00290864658231397,0.00532989638049952
0.445,-0.005,-4.97878920918229,-0.00216375902938741,0.00607963202528824
0.4475,-0.005,-4.97837179965534,-0.0012099443348977,0.00692075405641988
